mapineq,policy,regional,agencyID,id,Name.en,Name.fr,Name.de,version,uri,urn,isExternalReference,isFinal,validFrom,validTo,dsdRef
,,,ESTAT,TRNG_HOUR07N,"Percentage of the total hours in CVT courses, by type of course and NACE Rev. 1.1","Pourcentage des heures totales dans les cours de formation professionnelle continue, par type de cours et NACE Rév. 1.1",Gesamtstunden in Weiterbildungskursen nach Kurstyp und NACE Rev. 1.1 (%),1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:TRNG_HOUR07N(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,TRNG_HOUR07S,"Percentage of the total hours in CVT courses, by type of course and size class","Pourcentage des heures totales dans les cours de formation professionnelle continue, par type de cours et classe de taille",Gesamtstunden in Weiterbildungskursen nach Kurstyp und Größenklasse (%),1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:TRNG_HOUR07S(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,TRNG_HOUR08N,"Hours in CVT courses per 1 000 hours worked (only enterprises with CVT courses), by NACE Rev. 1.1","Heures dans les cours de formation professionnelle continue par 1 000 heures travaillées (seulement les entreprises offrant des cours de formation professionnelle continue), par NACE Rév. 1.1","Stunden in Weiterbildungskursen pro 1 000 gearbeiteten Stunden (nur Unternehmen mit Weiterbildungskursen), nach NACE Rev. 1.1",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:TRNG_HOUR08N(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,TRNG_HOUR08S,"Hours in CVT courses per 1 000 hours worked (only enterprises with CVT courses), by size class","Heures dans les cours de formation professionnelle continue par 1 000 heures travaillées (seulement les entreprises offrant des cours de formation professionnelle continue), par classe de taille","Stunden in Weiterbildungskursen pro 1 000 gearbeiteten Stunden (nur Unternehmen mit Weiterbildungskursen), nach Größenklasse",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:TRNG_HOUR08S(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,TRNG_HOUR09N,"Hours in CVT courses per employee in enterprises with and without a joint CVT agreement, by NACE Rev. 1.1","Heures de cours de FPC par employé dans les entreprises avec ou sans accord collectif de formation professionnelle continue, par NACE Rév. 1.1","Stunden in Weiterbildungskursen je Beschäftigter in Unternehmen mit und ohne Weiterbildungsvereinbarung, nach NACE Rev. 1.1",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:TRNG_HOUR09N(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,TRNG_HOUR09S,"Hours in CVT courses per employee in enterprises with and without a joint CVT agreement, by size class","Heures de cours de FPC par employé dans les entreprises avec ou sans accord collectif de formation professionnelle continue, par classe de taille","Stunden in Weiterbildungskursen je Beschäftigter in Unternehmen mit und ohne Weiterbildungsvereinbarung, nach Größenklasse",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:TRNG_HOUR09S(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,TRNG_HOUR10N,"Hours in CVT courses per employee in enterprises with and without 'new technologies', by NACE Rev. 1.1","Heures de cours de formation professionnelle continue par employé dans les entreprises avec ou sans 'nouvelles technologies', par NACE Rév. 1.1","Stunden in Weiterbildungskursen je Beschäftigter in Unternehmen mit und ohne 'neue Technologien', nach NACE Rev. 1.1",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:TRNG_HOUR10N(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,TRNG_HOUR10S,"Hours in CVT courses per employee in enterprises with and without 'new technologies', by size class","Heures de cours de formation professionnelle continue par employé dans les entreprises avec ou sans 'nouvelles technologies', par classe de taille","Stunden in Weiterbildungskursen je Beschäftigter in Unternehmen mit und ohne 'neue Technologien', nach NACE",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:TRNG_HOUR10S(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,TRNG_INF1,Participation in informal learning by sex and age,Participation à l'apprentissage informel par sexe et âge,Teilnahme an informellem Lernen nach Geschlecht und Alter,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:TRNG_INF1(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,TRNG_INF10,Participants studying in libraries or learning centres by sex and age,Apprentissage par la fréquentation de bibliothèques ou de centres d'apprentissage par sexe et âge,"Teilnehmer, die in Bibliotheken oder Studienzentren lernen, nach Geschlecht und Alter",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:TRNG_INF10(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,TRNG_INF11,Participants studying in libraries or learning centres by educational attainment level and labour status,Apprentissage par la fréquentation de bibliothèques ou de centres d'apprentissage par niveau d'éducation atteint et statut au regard de l'emploi,"Teilnehmer, die in Bibliotheken und Studienzentren lernen, nach Bildungsabschluss und Erwerbsstatus",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:TRNG_INF11(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,TRNG_INF2,Participation in informal learning by educational attainment level and labour status,Participation à l'apprentissage informel par niveau d'éducation atteint et statut au regard de l'emploi,Teilnahme an informellem Lernen nach Bildungsabschluss und Erwerbsstatus,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:TRNG_INF2(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,TRNG_INF3,Participation in informal learning by degree of urbanisation,Participation à l'apprentissage informel par degré d'urbanisation,Teilnahme an informellem Lernen nach Verstädterungsgrad,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:TRNG_INF3(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,TRNG_INF4,Self-studying (with printed materials) participants by sex and age,Auto-apprentissage (en utilisant des supports imprimés) par sexe et âge,Selbststudium (mit Hilfe gedruckten Unterlagen) nach Geschlecht und Alter,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:TRNG_INF4(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,TRNG_INF5,Self-studying (with printed materials) participants by educational attainment level and labour status,Auto-apprentissage (en utilisant des supports imprimés) par niveau d'éducation atteint et statut au regard de l'emploi,Selbststudium (mit Hilfe gedruckter Unterlagen) nach Bildungsabschluss und Erwerbsstatus,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:TRNG_INF5(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,TRNG_INF6,Computer based learning participants by sex and age,Apprentissage sur ordinateur par sexe et âge,Computergestütztes Lernen nach Geschlecht und Alter,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:TRNG_INF6(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,TRNG_INF7,Computer based learning participants by educational attainment level and labour status,Apprentissage sur ordinateur par niveau d'éducation atteint et statut au regard de l'emploi,Computergestütztes Lernen nach Bildungsabschluss und Erwerbsstatus,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:TRNG_INF7(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,TRNG_INF8,Participants studying by making use of educational broadcasting by sex and age,Apprentissage par le suivi d'émissions éducatives par sexe et âge,"Teilnehmer, die mit Hilfe des Bildungsfunks lernen, nach Geschlecht und Alter",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:TRNG_INF8(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,TRNG_INF9,Participants studying by making use of educational broadcasting by educational attainment level and labour status,Apprentissage par le suivi d'émissions éducatives par niveau d'éducation atteint et statut au regard de l'emploi,"Teilnehmer, die mit Hilfe des Bildungsfunks lernen, nach Bildungsabschluss und Erwerbsstatus",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:TRNG_INF9(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,TRNG_LFS_01,Participation rate in education and training (last 4 weeks) by sex and age,Taux de participation à l'éducation et à la formation (4 dernières semaines) par sexe et âge,Teilnahmequote an Bildung und Weiterbildung (letzte 4 Wochen) nach Geschlecht und Alter,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:TRNG_LFS_01(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,TRNG_LFS_02,"Participation rate in education and training (last 4 weeks) by sex, age and educational attainment level","Taux de participation à l'éducation et à la formation (4 dernières semaines) par sexe, âge et niveau d'éducation atteint","Teilnahmequote an Bildung und Weiterbildung (letzte 4 Wochen) nach Geschlecht, Alter und Bildungsabschluss",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:TRNG_LFS_02(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,TRNG_LFS_02$DV_669,"Participation rate in education and training (last 4 weeks) by sex, age and educational attainment level","Taux de participation à l'éducation et à la formation (4 dernières semaines) par sexe, âge et niveau d'éducation atteint","Teilnahmequote an Bildung und Weiterbildung (letzte 4 Wochen) nach Geschlecht, Alter und Bildungsabschluss",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:TRNG_LFS_02$DV_669(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,TRNG_LFS_03,"Participation rate in education and training (last 4 weeks) by sex, age and labour status","Taux de participation à l'éducation et à la formation (4 dernières semaines) par sexe, âge et statut au regard de l'emploi","Teilnahmequote an Bildung und Weiterbildung (letzte 4 Wochen) nach Geschlecht, Alter und Erwerbsstatus",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:TRNG_LFS_03(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,TRNG_LFS_04,"Participation rate of employees in education and training (last 4 weeks) by sex, age and occupation","Taux de participation des salariés à l'éducation et à la formation (4 dernières semaines) par sexe, âge et profession","Teilnahmequote von Arbeitnehmern an Bildung und Weiterbildung (letzte 4 Wochen) nach Geschlecht, Alter und Beruf",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:TRNG_LFS_04(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,TRNG_LFS_05,"Participation rate of employees in education and training (last 4 weeks) by sex, age and employment contract","Taux de participation des salariés à l'éducation et à la formation (4 dernières semaines) par sexe, âge et contrat de travail","Teilnahmequote von Arbeitnehmern an Bildung und Weiterbildung (letzte 4 Wochen) nach Geschlecht, Alter und Arbeitsvertrag",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:TRNG_LFS_05(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,TRNG_LFS_06,"Participation rate of employees in education and training (last 4 weeks) by sex, age and full-time/part-time employment","Taux de participation des salariés à l'éducation et à la formation (4 dernières semaines) par sexe, âge et emploi à temps plein/temps partiel","Teilnahmequote von Arbeitnehmern an Bildung und Weiterbildung (letzte 4 Wochen) nach Geschlecht, Alter und Vollzeit-/Teilzeitbeschäftigung",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:TRNG_LFS_06(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,TRNG_LFS_07,"Participation rate of employees in education and training (last 4 weeks) by sex, age and size of the local unit","Taux de participation des salariés à l'éducation et à la formation (4 dernières semaines) par sexe, âge et taille de l'unité locale","Teilnahmequote von Arbeitnehmern an Bildung und Weiterbildung (letzte 4 Wochen) nach Geschlecht, Alter und Größe der örtlichen Einheit",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:TRNG_LFS_07(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,TRNG_LFS_08A,"Participation rate of employees in education and training (last 4 weeks) by sex, age and NACE Rev. 1.1 activity","Taux de participation des salariés à l'éducation et à la formation (4 dernières semaines) par sexe, âge et activité de la NACE Rév. 1.1","Teilnahmequote von Arbeitnehmern an Bildung und Weiterbildung (letzte 4 Wochen) nach Geschlecht, Alter und NACE Rev. 1.1 Tätigkeit",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:TRNG_LFS_08A(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,TRNG_LFS_08B,"Participation rate of employees in education and training (last 4 weeks) by sex, age and NACE Rev. 2 activity","Taux de participation des salariés à l'éducation et à la formation (4 dernières semaines) par sexe, âge et activité de la NACE Rév. 2","Teilnahmequote von Arbeitnehmern an Bildung und Weiterbildung (letzte 4 Wochen) nach Geschlecht, Alter und NACE Rev. 2 Tätigkeit",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:TRNG_LFS_08B(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,TRNG_LFS_09,"Participation rate in education and training (last 4 weeks) by type, sex and age","Taux de participation à l'éducation et à la formation (4 dernières semaines) par type, sexe et âge","Teilnahmequote an Bildung und Weiterbildung (letzte 4 Wochen) nach Art, Geschlecht und Alter",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:TRNG_LFS_09(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,TRNG_LFS_10,"Participation rate in education and training (last 4 weeks) by type, sex, age and educational attainment level","Taux de participation à l'éducation et à la formation (4 dernières semaines) par type, sexe, âge et niveau d'éducation atteint","Teilnahmequote an Bildung und Weiterbildung (letzte 4 Wochen) nach Art, Geschlecht und Bildungsabschluss",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:TRNG_LFS_10(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,TRNG_LFS_11,"Participation rate in education and training (last 4 weeks) by type, sex, age and labour status","Taux de participation à l'éducation et à la formation (4 dernières semaines) par type, sexe, âge et statut au regard de l'emploi","Teilnahmequote an Bildung und Weiterbildung (letzte 4 Wochen) nach Art, Geschlecht, Alter und Erwerbsstatus",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:TRNG_LFS_11(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,TRNG_LFS_12,"Participation rate in education and training (last 4 weeks) by sex, age and citizenship","Taux de participation à l'éducation et à la formation (4 dernières semaines) par sexe, âge et nationalité","Teilnahmequote an Bildung und Weiterbildung (letzte 4 Wochen) nach Geschlecht, Alter und Staatsangehörigkeit",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:TRNG_LFS_12(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,TRNG_LFS_13,"Participation rate in education and training (last 4 weeks) by sex, age and country of birth","Taux de participation à l'éducation et à la formation (4 dernières semaines) par sexe, âge et pays de naissance","Teilnahmequote an Bildung und Weiterbildung (letzte 4 Wochen) nach Geschlecht, Alter und Geburtsland",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:TRNG_LFS_13(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,TRNG_LFS_14,"Participation rate in education and training (last 4 weeks) by sex, age and degree of urbanisation","Taux de participation à l'éducation et à la formation (4 dernières semaines) par sexe, âge et degré d'urbanisation","Teilnahmequote an Bildung und Weiterbildung (letzte 4 Wochen) nach Geschlecht, Alter und Verstädterungsgrad",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:TRNG_LFS_14(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,TRNG_LFS_15,"Distribution of participation in formal education and training (last 4 weeks) by education programme, sex and age","Distribution de la participation à l'éducation et à la formation formelle (4 dernières semaines) par programme éducatif, sexe et âge","Verteilung der Teilnahme an formaler Bildung und Weiterbildung (letzte 4 Wochen) nach Bildungsprogramm, Geschlecht und Alter",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:TRNG_LFS_15(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,TRNG_LFSE_01,Participation rate in education and training (last 4 weeks) by sex and age,Taux de participation à l'éducation et à la formation (4 dernières semaines) par sexe et âge,Teilnahmequote an Bildung und Weiterbildung (letzte 4 Wochen) nach Geschlecht und Alter,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:TRNG_LFSE_01(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,TRNG_LFSE_01$DV_241,Participation rate in education and training (last 4 weeks) by sex and age,Taux de participation à l'éducation et à la formation (4 dernières semaines) par sexe et âge,Teilnahmequote an Bildung und Weiterbildung (letzte 4 Wochen) nach Geschlecht und Alter,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:TRNG_LFSE_01$DV_241(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,TRNG_LFSE_01$DV_242,Participation rate in education and training (last 4 weeks) by sex and age,Taux de participation à l'éducation et à la formation (4 dernières semaines) par sexe et âge,Teilnahmequote an Bildung und Weiterbildung (letzte 4 Wochen) nach Geschlecht und Alter,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:TRNG_LFSE_01$DV_242(1.0),TRUE,FALSE,NA,NA,NA
